apartado,tipo,bien,bien_limpio,cluster,item,cluster_6947,cluster_2275,cluster_1015,cluster_684,cluster_405,cluster_236,cluster_137,cluster_85,cluster_50,cluster_29,cluster_21,cluster_16,cluster_15,cluster_12,cluster_8,cluster_7,cluster_5,cluster_4,cluster_3,cluster_2,cluster_1
Mobiliario,Mobiliario,MOUSE GENIUS NETSCROLL TRAVELER OPTICO,mouse genius netscroll traveler optico,0,mouse,6356,777,777,93,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,"SACAPUNTAS ELECTRICO, MRC: ELMERS, MOD: 1921X, COLOR NEGRO",sacapuntas electrico mrc elmers mod x color negro,4,sacapuntas,441,2014,1006,345,345,172,7,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,"VIDEOCASSETERA MARCA PANASONIC NSF2SA21752, MODELO MB-021PX",videocassetera marca panasonic nsfsa modelo mbpx,0,videocassetera,6668,345,343,343,343,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,FOTOCOPIADORA MITA DC- 3060,fotocopiadora mita dc,0,fotocopiadora,4325,1947,268,268,268,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,MEZA REDONAD COLOR PINO 1.45MTS DE DIAMETRO,meza redonad color pino mt diametro,4,meza,3975,1067,72,38,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,PORTA LIBROS CARRITO AMARILLO 90CMS POR 18.5 CMS,porta libros carrito amarillo cm cm,3,porta,6755,1392,174,302,302,49,33,10,45,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,PROTECTOR DE PANTALLA,protector pantalla,0,protector,526,1145,572,572,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,SILLON 2 PLAZAS,sillon plaza,0,sillon,6655,1558,966,482,99,37,16,4,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,ARCHIVERO CON 3 CAJONES EN COLOR GRIS.,archivero cajones color gris,4,archivero,117,1111,110,291,163,40,81,81,40,10,10,10,10,10,0,1,1,0,0,0,0
Mobiliario,Mobiliario,PANTALLA TRIPIE ALFRA SILVER SCREEN 1.80,pantalla tripie alfra silver screen,0,pantalla,6631,655,544,439,74,104,34,22,7,2,5,5,5,5,5,5,0,0,0,0,0
Equipo,Equipo,MOUSE LASSER,mouse lasser,0,mouse,4082,693,693,346,346,72,132,21,21,3,3,3,3,3,3,0,0,0,0,0,0
Mobiliario,Mobiliario,"P/MESA DE 72"" PARK AVENUE",pmesa park avenue,0,pmesa,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,SCANER COLOR BLANCO,scaner color blanco,4,scaner,6883,408,542,542,270,18,15,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,COMPUTADORA HP DC7600 P4 3.2 GHZ 512 MB CD-ROM WIN XP,computadora hp dc p ghz mb cdrom win xp,1,computadora,4581,93,243,242,104,26,6,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Transporte,Transporte,"AIRE ACONDICIONADO  ,TRANSMISION AUTOMATICA 12 PASAJEROS",aire acondicionado transmision automatica pasajeros,0,aire,6336,101,90,75,151,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,DVD-RW,dvdrw,0,dvdrw,6091,383,600,600,119,2,52,31,10,12,1,4,4,4,2,2,2,2,2,0,0
Equipo,Equipo,REGULADOR SOLA MICRO SEA 1600,regulador sola micro,0,regulador,5884,797,116,234,234,234,21,52,12,6,14,14,14,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,MESA LARGA 1.83*.76*.75,mesa larga,0,mesa,1063,1715,857,428,8,73,36,36,36,4,4,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,MEMORIA KINGNSTON 512 MB INTERNO (INSTALADO EN EL EQUIPO CON N/S:MXJ5150028),memoria kingnston mb interno instalado equipo nsmxj,0,memoria,3721,884,480,480,0,15,6,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,MUEBLE DE BAÑO,mueble baño,0,mueble,5186,1679,1003,501,250,12,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,SILLA TAPIZ NEGRO,silla tapiz negro,4,silla,774,1754,876,2,4,132,9,1,8,8,8,8,8,8,0,1,1,0,0,0,0
Equipo,Equipo,COMPUTADORA LAP TOP,computadora lap top,1,computadora,3295,2171,272,545,272,135,135,67,33,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,DE C02 DE 4.5 KG,c kg,0,c,75,1222,610,610,183,91,91,9,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,DE GUSANO,gusano,0,gusano,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"COMPUTADORA PORTATIL SATELITE PRO CENTRINO 1.3GHZ 512MB, 40GB, 14.1 PULGADAS, WIN XP PRO.",computadora portatil satelite pro centrino ghz mb gb pulgadas win xp pro,1,computadora,3931,93,243,242,104,26,6,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,RESPALDO BAJO,respaldo bajo,0,respaldo,5246,65,356,117,13,55,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,DE TRABAJO MECANISMO DE AJUSTE EN RESPALDO Y ASIENTO BASE ESTRELLA 5 PUNTOS TAPIZADA EN TELA IMPORTA,trabajo mecanismo ajuste respaldo asiento base estrella puntos tapizada tela importa,0,trabajo,6329,966,642,642,195,77,16,4,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,SACAPUNTAS ELECTICO,sacapuntas electico,0,sacapuntas,6561,2054,616,345,345,172,7,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,ESTENSION PUENTE EJECUTIVO PARA ESCRITORIO DE CREDENZA DE 1.10 X 50 CMS EN MADERA POLIESTER CAOBA MO,estension puente ejecutivo escritorio credenza x cm madera poliester caoba mo,3,estension,6931,255,7,336,336,167,23,19,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,MOTOBOMBA CAUDAL PARA DISTRIBUCION DE AGUA.,motobomba caudal distribucion agua,0,motobomba,1480,1611,208,86,173,99,49,24,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"COLOR AUTO IRIS LENTE 3.6 MM INFRA ROJO, VISION NOCTURNA",color auto iris lente mm infra rojo vision nocturna,4,color,4074,922,183,368,368,46,94,16,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,ESCRITORIO EN COLOR GRIS,escritorio color gris,4,escritorio,5817,270,13,456,168,168,30,19,1,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,MESA DE JUNTAS REDONDA DE 1.20 MTS DE DIAMETRO LINEA HONN ACABADOS EN LAMINADO PLASTICO,mesa junta redonda mt diametro linea honn acabados laminado plastico,0,mesa,6005,667,476,476,54,41,0,15,9,4,4,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,ARCHIVERO DE DE MADERA CON 3 GAVETAS,archivero madera gavetas,0,archivero,859,812,126,60,131,131,131,65,32,10,10,10,10,10,0,1,1,0,0,0,0
Equipo,Equipo,VIDEO CASSETERA SONY,video cassetera sony,0,video,1026,190,201,95,192,30,125,62,20,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"NEGRO-PLATA, 17""",negroplata,0,negroplata,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"MONITOR UVGA COLOR 15""",monitor uvga color,4,monitor,580,1162,193,193,391,195,97,48,48,2,5,5,5,5,5,5,0,0,0,0,0
Mobiliario,Mobiliario,"BANCA DE 4 PLAZAS VISITANTES ASIENTOS, RESPALDO EN POLIPROPILENO",banca plaza visitantes asientos respaldo polipropileno,0,banca,6817,359,231,232,99,37,16,4,0,0,2,0,1,0,1,0,0,0,0,0,0
Transporte,Transporte,VW SEDAN DOS PUERTAS COLOR NEGRO (PINTADO DE BLANCO) CON EL LOGO DE LA UNIVERSIDAD DE GUADALAJARA,vw sedan do puertas color negro pintado blanco logo universidad guadalajara,4,vw,3891,1964,75,304,240,59,72,72,41,20,20,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,"MONITOR A COLOR DE 15"" NEGRO CON PLATA INCLUIDO EN COMPUTADORA COMPLETA (P2R) (ND 42/04)",monitor color negro plata incluido computadora completa pr nd,4,monitor,6196,183,820,409,175,44,10,46,46,19,19,1,0,1,1,0,0,0,0,0,0
Equipo,Equipo,NO BREAK 6 CONTACTOS + 1 PARA PUERTO SERIAL CON REGULADOR COLOR CAFE CLARO (P1G) (R/E),break contactos puerto serial regulador color cafe claro pg re,0,break,4833,271,89,360,360,192,21,52,12,6,14,14,14,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,ESCRITORIO DE TRABAJO DE MELANINA COLOR MIEL.,escritorio trabajo melanina color miel,4,escritorio,5927,1084,687,5,80,16,0,15,9,4,4,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,IMPRESORA DE INYECCIÓN DE TINTA,impresora inyección tinta,0,impresora,60,1635,817,408,5,72,132,21,21,3,3,3,3,3,3,0,0,0,0,0,0
Equipo,Equipo,TARJETA DE RED 3COM 11 A/B/G WIRELESS PCI,tarjeta red com abg wireless pci,0,tarjeta,5881,649,938,468,30,75,37,37,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,"MESAS LATERALES DE .50 X .60 X .50 COLOR ARCE/PLATINO, NM-3010",mesa laterales x x color arceplatino nm,4,mesa,5916,1715,857,428,8,73,36,36,36,4,4,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,ORGANIZADORES VERTICALES DOBLES,organizadores verticales dobles,0,organizadores,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,SILLA FIJA DE METAL CROMADA FORRADA EN VINIL COLOR NEGRO SIN CODERAS RESPALDO EN FORMA DE PENTAGONO,silla fija metal cromada forrada vinil color negro coderas respaldo forma pentagono,4,silla,4315,2157,199,400,400,36,24,20,42,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,"COMPUTADORA PENTIUM 4, 2.2GHZ, 256BM, DISCO DURO DE 40GB, 7200 RPM, CD-52X, DRIVE 3.5, GABINETE ATX",computadora pentium ghz bm disco duro gb rpm cdx drive gabinete atx,1,computadora,4529,577,67,19,59,62,126,31,10,12,1,4,4,4,2,2,2,2,2,0,0
Equipo,Equipo,TONER EPSON COLOR AZUL PARA MULTIDUNCIONAL EPSON ACULASER C1100O CX11,toner epson color azul multiduncional epson aculaser co cx,4,toner,4131,1689,323,323,323,53,20,42,2,3,3,3,3,3,3,0,0,0,0,0,0
Equipo,Equipo,CALCULADORA ANALITICA BIG DISPLAY NEGRA DE 8 DIGITOS Y BOTONES GRANDES (P3LE) (ND 59A/04),calculadora analitica big display negra digitos botones grandes ple nd,0,calculadora,4737,2262,281,563,281,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,VIDEO PROYECTOR COLOR PLATA.,video proyector color plata,4,video,4565,1473,457,280,58,3,18,18,18,18,18,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,TECLADO MULTIMEDIA COLOR NEGRO CON PLATA INCLUIDO EN COMPUTADORA COMPLETA.,teclado multimedia color negro plata incluido computadora completa,4,teclado,4107,183,820,409,175,44,10,46,46,19,19,1,0,1,1,0,0,0,0,0,0
Mobiliario,Mobiliario,SILLA PARA VISITANTE DE TELA ESTAMPADA EN COLOR AZUL (TRANSFERENCIA CEO),silla visitante tela estampada color azul transferencia ceo,4,silla,6678,978,978,162,162,49,33,10,45,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,MESA DE TRABAJO COLOR CAOBA GRANDE,mesa trabajo color caoba grande,4,mesa,4594,422,270,270,20,7,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,SILLA DE VINIL NEGRO CON CUATRO PATAS DE BASE DE METAL,silla vinil negro cuatro patas base metal,4,silla,6875,192,104,419,79,79,9,1,8,8,8,8,8,8,0,1,1,0,0,0,0
Mobiliario,Mobiliario,SILLON SEMI-EJECUTIVO CON RODAJAS EN COLOR AZUL CON CODERAS,sillon semiejecutivo rodajas color azul coderas,4,sillon,5926,811,211,211,32,10,43,43,43,21,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,SILLON SEMI-EJECUTIVO CON RODAJAS CON BRAZOS EN TELA AZUL,sillon semiejecutivo rodajas brazos tela azul,0,sillon,4931,811,211,211,32,10,43,43,43,21,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,CPU PENTIUM PIII/550 MEMORIA 256 DD 9,cpu pentium piii memoria dd,1,cpu,1250,1250,360,40,164,27,48,29,10,12,1,4,4,4,2,2,2,2,2,0,0
Equipo,Equipo,NO BREAK 800VA INET SOPOERTE ELECTRONICO,break va inet sopoerte electronico,0,break,5317,653,171,171,66,66,66,52,12,6,14,14,14,0,1,0,0,0,0,0,0
Equipo,Equipo,PENTIUM P4 2.8 GHZ,pentium p ghz,1,pentium,5826,2211,96,187,61,61,123,29,10,12,1,4,4,4,2,2,2,2,2,0,0
Equipo,Equipo,"MONITOR TF 15""",monitor tf,0,monitor,326,1307,653,653,391,195,97,48,48,2,5,5,5,5,5,5,0,0,0,0,0
Mobiliario,Mobiliario,CON PLATAFORMA 2.5 MTS,plataforma mt,0,plataforma,499,1030,188,378,378,188,56,27,9,4,4,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,PAPELERA PARA ESCRITORIO EN MADERA CON AGLOMERADO COLOR NATURAL CON 2 DIVISIONES.,papelera escritorio madera aglomerado color natural divisiones,4,papelera,5944,1298,384,91,184,11,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,PANTALLA PARA PROYECTOR DE PARED DE 1.52 X 1.52 MTS BLANCA.,pantalla proyector pared x mt blanca,0,pantalla,5908,38,623,623,159,7,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,FOTOCOPIADORA CON BASE ADF-H1 FINALIZADOR J1 PRIMER CARGA TONER Y PEDESTAL IMAGE RUNNER 2200.,fotocopiadora base adfh finalizador j primer carga toner pedestal image runner,0,fotocopiadora,6235,2044,268,268,268,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,USB DE 512 MB,usb mb,0,usb,198,1146,53,335,167,4,44,44,44,12,1,4,4,4,2,2,2,2,2,0,0
Equipo,Equipo,MEMORIA STICK 256 PRO DUO MG,memoria stick pro duo mg,0,memoria,3639,997,375,72,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,CPU PROCESADOR INITEL PENTIUM IV/ GABINETE MICROTORRE/ 256MB EN MEMORIA RAM DDR/ DRIVE DE 3.5/ CD-RO,cpu procesador initel pentium iv gabinete microtorre mb memoria ram ddr drive cdro,1,cpu,5581,569,9,187,61,61,123,29,10,12,1,4,4,4,2,2,2,2,2,0,0
Equipo,Equipo,MAQUINA CALCULADORA ELECTRICA (SUSANA SANDOVAL LINARES),maquina calculadora electrica susana sandoval linares,0,maquina,4458,1476,429,88,178,28,58,58,1,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,DE 1.60 MTS X 0.84 MTS,mt x mt,0,mt,499,1030,188,378,378,188,56,27,9,4,4,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,"MUEBLE ESCRITORIO ESTACION DE TRABAJO, ESCRITORIO PENINSULA COLOR CEREZA",mueble escritorio estacion trabajo escritorio peninsula color cereza,4,mueble,383,1459,685,342,342,7,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,CONSOLA AMPLIFICADOR 6 CANALES AUDC AUDIO,consola amplificador canales audc audio,0,consola,219,1120,118,237,85,170,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,BRUJULA,brujula,0,brujula,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,CONTROL REMOTO TOSHIBA,control remoto toshiba,0,control,5681,131,803,113,227,227,53,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,ANAQUEL PLASTICO CON 3 CAJONES,anaquel plastico cajones,0,anaquel,4,1021,297,225,225,225,112,20,42,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,VIDEO CASETERA SONY,video casetera sony,0,video,1026,190,201,95,192,30,125,62,20,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,MESA RECTANGULAR CHICA CUBIERTA COLOR BLANCO,mesa rectangular chica cubierta color blanco,4,mesa,3898,435,162,326,326,16,0,15,9,4,4,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,MESA DE CENTRO EN TRIPLAY CUBIERTA DE FORMAICA COLOR CAOBA 62X66X52,mesa centro triplay cubierta formaica color caoba xx,4,mesa,5733,333,7,336,336,167,23,19,1,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,DE MADERA C/PUERTAS Y CERRADURA DE 1.00 X 0.40 X 1.80 MTS,madera cpuertas cerradura x x mt,0,madera,3664,1054,72,38,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,MESA COMBINADA MADERA Y METAL CON RUEDAS,mesa combinada madera metal ruedas,0,mesa,597,1351,315,315,98,197,24,20,42,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,SILLA EJECUTIVA CON RUEDAS Y BRAZOS EN VINIL NEGRO TIPO PIEL,silla ejecutiva ruedas brazos vinil negro tipo piel,0,silla,3612,612,120,494,4,132,9,1,8,8,8,8,8,8,0,1,1,0,0,0,0
Equipo,Equipo,C.P.U. PENTIUM PIII/550 MEMORIA 96 D.D.9,cpu pentium piii memoria dd,1,cpu,1250,1250,360,40,164,27,48,29,10,12,1,4,4,4,2,2,2,2,2,0,0
Equipo,Equipo,CAMARA DIGITAL FOTOGRAFICA CARGADOR CABLE BANDORELA MEMORIA STICK 64 MB,camara digital fotografica cargador cable bandorela memoria stick mb,0,camara,6402,589,98,197,396,9,40,40,3,7,7,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,CAMARA DIGITAL FOTOGRAFICA DE DISCO C/ESTUCHE ( JUAN CARLOS RAMIREZ MONTEON ),camara digital fotografica disco cestuche juan carlos ramirez monteon,0,camara,302,810,98,197,396,9,40,40,3,7,7,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,LIBRERO DE MADERA S/CREDENZA CON PUERTAS COLOR AZUL C/GRIS,librero madera scredenza puertas color azul cgris,4,librero,423,1946,91,90,81,39,39,39,41,20,20,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,SWITCH CON CABLE DE 24 PUERTOS,switch cable puertos,0,switch,5702,57,930,59,239,119,119,59,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,DE MADERA DE .60 X .90 MTS,madera x mt,0,madera,6748,1030,188,378,378,188,56,27,9,4,4,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,NO BREAK C/REGULADOR 600VA,break cregulador va,0,break,695,653,171,171,66,66,66,52,12,6,14,14,14,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,"PATIN HIDRAULICO NUEVO 93511, CAPACIDAD DE 5000 LBS, LLANTAS DE POLIURETANO Y HORQUILLAS 27 X 48, MA",patin hidraulico nuevo capacidad lb llantas poliuretano horquillas x ma,0,patin,5565,800,800,188,188,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,"LIBRERO DESARMABLE DE 198 CMS. DE UNA SOLA VISTA, FABRICADO EN TUBULAR CALIBRE 18, COLOR GRIS CON EN",librero desarmable cm sola vista fabricado tubular calibre color gris,3,librero,4909,88,501,38,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"MONITOR DE 15""",monitor,0,monitor,326,1307,653,653,391,195,97,48,48,2,5,5,5,5,5,5,0,0,0,0,0
Equipo,Equipo,DRIVE FLOPPY EXTERNO 3.5 C/ENERGIA,drive floppy externo cenergia,0,drive,6863,1249,500,202,0,15,6,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,"DE VISITANTE, DE METAL, NEGRA",visitante metal negra,0,visitante,5689,17,59,119,79,79,9,1,8,8,8,8,8,8,0,1,1,0,0,0,0
Mobiliario,Mobiliario,MOTOROLA SP10 RADIO PORTATIL-WT S/S,motorola sp radio portatilwt s,0,motorola,1046,2094,1,638,70,88,13,6,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,"TARJETERO DE METAL, CON 25 ESPACIOS. MEDIDA: 12 X 87 CMS.",tarjetero metal espacios medida x cm,3,tarjetero,4858,1490,589,589,45,7,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,ARCHIVERO DE MADERA HORIZONTAL CON 2 GAVETAS. MEDIDA 100.50 X 47 CMS.,archivero madera horizontal gavetas medida x cm,3,archivero,5587,310,821,410,45,7,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,ANAQUEL DE METAL EN COLOR GRIS DE 5 ENTREPAÑOS. MEDIDA: 85 X 30 X 200 CMS.,anaquel metal color gris entrepaños medida x x cm,3,anaquel,5612,379,862,225,225,225,112,20,42,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,RADIO GRABADORA CON CD-RADIO-CASSETTE,radio grabadora cdradiocassette,0,radio,266,1017,1,638,70,88,13,6,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,MESA DE MADERA Y METAL CON RUEDAS. MEDIDA: 80 X 40 CMS.,mesa madera metal ruedas medida x cm,3,mesa,5732,1351,315,315,98,197,24,20,42,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,CREDENZA EJECUTIVA DE MADERA CON CAJON Y GAVETA. MEDIDA: 122 X 42 CMS.,credenza ejecutiva madera cajon gaveta medida x cm,3,credenza,682,953,953,226,44,180,62,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,LIBRERO DE MADERA CON 4 ENTREPAÑOS. MEDIDA: 175 X 95 X 30 CMS.,librero madera entrepaños medida x x cm,3,librero,4546,1957,108,102,6,39,39,39,41,20,20,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,CREDENZA DE MADERA CON CAJON Y GAVETA. MEDIDA: 123 X 43 CMS.,credenza madera cajon gaveta medida x cm,3,credenza,682,953,953,226,44,180,62,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,"DE ACEITE, ADQ.12/11/1999",aceite adq,0,aceite,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,"BASE TABLAROCA, ALTA 29/07/1997, CASA INTERNAC.",base tablaroca alta casa internac,0,base,294,195,490,490,11,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,"ALTA 29/07/1997, 1.40 X.70, CASA INTERNAC.",alta x casa internac,0,alta,294,195,490,490,11,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"COMPUTADORA PORTATIL, PENTIUM M 730, 1.60 GHZ, 14.1 XGA, 128 MB USB 2.0, COLOR NEGR0",computadora portatil pentium m ghz xga mb usb color negr,1,computadora,4041,1066,96,187,61,61,123,29,10,12,1,4,4,4,2,2,2,2,2,0,0
Equipo,Equipo,"TECLADO PARA COMPUTADORA, SEDE PTO. VTA.",teclado computadora sede pto vta,1,teclado,6560,1948,312,312,155,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"ALTA 15/09/2006, SEDE PTO. VTA.",alta sede pto vta,0,alta,5346,1948,312,312,155,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"CPU, 40 GB, 7200 RPM ULTRA ATA, DIM 2400, 2.8 GHZ",cpu gb rpm ultra ata dim ghz,1,cpu,5571,1109,424,424,22,15,6,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"CPU, POWER MAC G5 DUAL DE 2.5 GHZ, 512 MB, 160 GB, SUPER DRIVE",cpu power mac g dual ghz mb gb super drive,1,cpu,6061,1483,147,295,59,62,126,31,10,12,1,4,4,4,2,2,2,2,2,0,0
Equipo,Equipo,"42 TAZAS, ADQ.12/01/2004, CASA INT.",tazas adq casa int,0,tazas,3745,195,490,490,11,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,SERVIDOR DE RED PROCESADOR PIII 733 MHZ DD9 PLXCOR/CCO,servidor red procesador piii mhz dd plxcorcco,0,servidor,6343,1320,360,40,164,27,48,29,10,12,1,4,4,4,2,2,2,2,2,0,0
Equipo,Equipo,"ADQ. 11/10/2005, (L.COMPUTO)",adq lcomputo,0,adq,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,BUTACA PARA AULA PLIANA AZUL PLXLP/A19,butaca aula pliana azul plxlpa,0,butaca,1444,1301,325,325,353,50,33,10,45,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,DE PEDESTAL ALTA 15/09/2006 (ALMACEN),pedestal alta almacen,0,pedestal,3515,238,957,478,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,PINTARRON ROTAFOLIO 175*60*90 PLXTY/INS,pintarron rotafolio plxtyins,0,pintarron,2524,1261,358,201,201,201,100,49,49,24,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,SACAPUNTAS ELECTRICO PLXTY/INS,sacapuntas electrico plxtyins,0,sacapuntas,2913,2014,1006,345,345,172,7,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,ADQ.20/04/1999 (CONTAB.),adq contab,0,adq,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,"1.50 X .70 X .75 CM., CON DOS PASACABLES, 2 PORTA-TECLADO, ADQ.06/11/2006,LABO. COMPUTO",x x cm do pasacables portateclado adqlabo computo,3,x,6119,161,341,341,341,76,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,ADQ. 21/09/2004 PLANTA ALTA SALON DE MAESTROS,adq planta alta salon maestro,0,adq,5194,713,659,659,43,176,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,MOUSE OPTICO PLXCON/ACON,mouse optico plxconacon,0,mouse,656,923,923,160,160,160,79,79,6,13,13,13,13,1,1,0,0,0,0,0,0
Equipo,Equipo,MOUSE PLXPV/CAC,mouse plxpvcac,0,mouse,1903,1903,951,475,237,118,118,34,6,13,13,13,13,1,1,0,0,0,0,0,0
Equipo,Equipo,REGULADOR PLXPV/DS,regulador plxpvds,0,regulador,999,1352,289,289,289,144,3,33,16,6,14,14,14,0,1,0,0,0,0,0,0
Equipo,Equipo,GABINETE CPU ARMADO PLXTEC/DS,gabinete cpu armado plxtecds,0,gabinete,633,1195,597,597,110,110,22,45,19,19,19,1,0,1,1,0,0,0,0,0,0
